Library_Name,rank_within_library,term_name,p_value,z_score,combined_score,overlapping_genes,adjusted_p_value,old_p_value,old_adjusted_p_value
Jensen_TISSUES,13,Natural killer cell,6.50E-05,inf,inf,"['STAT1', 'ALYREF', 'AKR1A1', 'YLPM1', 'ELAVL1', 'SLTM', 'KHSRP', 'FAM120A', 'IGF2BP2', 'PABPC1', 'TNPO1', 'SRSF6', 'RBMX']",0.000695037,0,0
Virus-Host_PPI_P-HIPSTer_2020,226,Human papillomavirus type 52 early protein (gene: E2),3.15E-05,62.81684211,651.1598961,"['STAT1', 'PABPC1', 'ELAVL1']",0.000700187,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,2,Baker Julie C (Stanford University),6.46E-06,44.87755102,536.2469711,"['KHSRP', 'YLPM1', 'IGF2BP2', 'TNPO1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,3,Bates Paula J (University Of Louisville),6.46E-06,44.87755102,536.2469711,"['KHSRP', 'YLPM1', 'PABPC1', 'TNPO1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,4,Bhaduri-Mcintosh Sumita (State University New York Stony Brook),6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,5,Espinosa Joaquin M (University Of Colorado Denver),6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,6,Grossman Steven R (Virginia Commonwealth University),6.46E-06,44.87755102,536.2469711,"['KHSRP', 'FAM120A', 'YLPM1', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,7,Jaffee Elizabeth M (Johns Hopkins University),6.46E-06,44.87755102,536.2469711,"['KHSRP', 'FAM120A', 'YLPM1', 'TNPO1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,8,Jin Victor (University Of Texas Hsc San Antonio),6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,9,Knight John (University Of Alabama At Birmingham),6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,10,Laiho Marikki (Johns Hopkins University),6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,11,Larson Richard S (University Of New Mexico Health Scis Ctr),6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,12,Liu Pengda (Univ Of North Carolina Chapel Hill),6.46E-06,44.87755102,536.2469711,"['KHSRP', 'FAM120A', 'YLPM1', 'TNPO1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,13,Lomberk Gwen (Medical College Of Wisconsin),6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,14,Long Weiwen (Wright State University),6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,15,Mendell Joshua T (Ut Southwestern Medical Center),6.46E-06,44.87755102,536.2469711,"['KHSRP', 'FAM120A', 'YLPM1', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,16,Paschal Bryce (University Of Virginia),6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'PABPC1']",0.000701638,0,0
NIH_Funded_PIs_2017_GeneRIF_ARCHS4_Predictions,17,Patton James G (Vanderbilt University),6.46E-06,44.87755102,536.2469711,"['KHSRP', 'YLPM1', 'PABPC1', 'TNPO1']",0.000701638,0,0
Gene_Perturbations_from_GEO_down,1,Pparg KO mouse GSE24292 sample 3012,9.29E-07,41.01458333,569.6472089,"['STAT1', 'FAM120A', 'AKR1A1', 'IGF2BP2', 'PABPC1']",0.000711801,0,0
ProteomicsDB_2020,12,Lymphoblastoid BTO:0000773 X129.126 HM11.GM18552,2.20E-05,32.57827344,349.3313284,"['STAT1', 'AKR1A1', 'ELAVL1', 'RBMX']",0.000714335,0,0
Genes_Associated_with_NIH_Grants,1,R01CA119905,2.34E-06,1816.818182,23557.08871,"['STAT1', 'ALYREF']",0.000721919,0,0
Genes_Associated_with_NIH_Grants,2,R01AI089539,3.42E-06,135.975,1711.307412,"['TNPO1', 'ELAVL1', 'RBMX']",0.000721919,0,0
Genes_Associated_with_NIH_Grants,3,R01AI079110,3.42E-06,135.975,1711.307412,"['TNPO1', 'ELAVL1', 'RBMX']",0.000721919,0,0
Jensen_TISSUES,14,Blood,7.30E-05,12.83669725,122.2620964,"['SLTM', 'STAT1', 'KHSRP', 'FAM120A', 'AKR1A1', 'YLPM1', 'PABPC1', 'TNPO1', 'SRSF6', 'ELAVL1', 'RBMX']",0.000725243,0,0
Virus-Host_PPI_P-HIPSTer_2020,227,Monkeypox virus double-stranded RNA binding protein,3.34E-05,61.51546392,633.9493354,"['STAT1', 'YLPM1', 'ELAVL1']",0.000737316,0,0
Virus-Host_PPI_P-HIPSTer_2020,228,Monkeypox virus Zaire-96-I-16 double-strand RNA-binding protein (gene: F3L),3.34E-05,61.51546392,633.9493354,"['STAT1', 'YLPM1', 'ELAVL1']",0.000737316,0,0
Virus-Host_PPI_P-HIPSTer_2020,229,Cowpox virus CPXV044 (gene: CPXV044 CDS),3.53E-05,302.6515152,3102.378062,"['STAT1', 'ELAVL1']",0.000752497,0,0
Virus-Host_PPI_P-HIPSTer_2020,230,Hepatitis C virus genotype 3 NS5B RNA-dependent RNA polymerase,3.53E-05,302.6515152,3102.378062,"['STAT1', 'ELAVL1']",0.000752497,0,0
Virus-Host_PPI_P-HIPSTer_2020,231,Human cyclovirus capsid protein,3.53E-05,302.6515152,3102.378062,"['STAT1', 'ELAVL1']",0.000752497,0,0
Virus-Host_PPI_P-HIPSTer_2020,232,Human papillomavirus 125 putative E6 protein (gene: E6),3.53E-05,302.6515152,3102.378062,"['STAT1', 'ELAVL1']",0.000752497,0,0
Virus-Host_PPI_P-HIPSTer_2020,233,Human papillomavirus type 67 E6,3.53E-05,302.6515152,3102.378062,"['STAT1', 'ELAVL1']",0.000752497,0,0
Virus-Host_PPI_P-HIPSTer_2020,234,Human stool-associated circular virus NG13 capsid protein (gene: cap),3.53E-05,302.6515152,3102.378062,"['STAT1', 'ELAVL1']",0.000752497,0,0
Virus-Host_PPI_P-HIPSTer_2020,235,Macacine alphaherpesvirus 1 nuclear egress lamina protein (gene: UL31),3.53E-05,302.6515152,3102.378062,"['STAT1', 'ELAVL1']",0.000752497,0,0
Virus-Host_PPI_P-HIPSTer_2020,236,Molluscum contagiosum virus subtype 1 MC062R (gene: MC062R),3.53E-05,302.6515152,3102.378062,"['STAT1', 'ELAVL1']",0.000752497,0,0
Virus-Host_PPI_P-HIPSTer_2020,237,Adult diarrheal rotavirus strain J19 NSP1,3.55E-05,60.26666667,617.5087048,"['STAT1', 'YLPM1', 'ELAVL1']",0.000752618,0,0
Virus-Host_PPI_P-HIPSTer_2020,238,Human papillomavirus type 27 early protein (gene: E2),3.76E-05,59.06732673,601.7894058,"['STAT1', 'PABPC1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,239,Human papillomavirus 117 E2,3.87E-05,58.48529412,594.186156,"['STAT1', 'YLPM1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,240,Human papillomavirus 94 E2 protein (gene: E2),3.87E-05,58.48529412,594.186156,"['STAT1', 'PABPC1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,241,Human papillomavirus type 27b E2 protein (gene: E2),3.87E-05,58.48529412,594.186156,"['STAT1', 'PABPC1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,242,Human group 1 coronavirus associated with pneumonia ORF 1a,3.98E-05,57.91456311,586.7467766,"['STAT1', 'YLPM1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,243,Orf virus ORF036 RNA helicase NPH-II,3.98E-05,57.91456311,586.7467766,"['STAT1', 'PABPC1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,244,Cowpox virus CPXV094 protein (gene: CPXV094 CDS),4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,245,Cyclovirus VN capsid protein,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,246,Ectromelia virus ERPV nicking/joining enzyme,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,247,Hepatitis C virus genotype 2 NS2 protein,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,248,Hepatitis C virus genotype 4 NS5B RNA-dependent RNA polymerase,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,249,Hepatitis C virus genotype 4 NS2 protein,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,250,Hepatitis C virus genotype 5 NS2 protein,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,251,Human Respiratory syncytial virus 9320 L,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,252,Human adenovirus 11+34 E4 ORF3 protein (gene: E4),4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,253,Human adenovirus 11a E4 ORF3 protein,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,254,Human adenovirus 12 E4 11 KD protein,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,255,Human adenovirus 14 Orf3 protein (gene: E4),4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,256,Human adenovirus 18 ORF3 protein (gene: E4),4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,257,Human adenovirus 34 Orf3 protein (gene: E4),4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,258,Human adenovirus 35 E4 ORF3,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,259,Human adenovirus 52 E4 ORF3 (gene: E4),4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,260,Human adenovirus 55 E4 ORF3 13.6 kDa protein,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,261,Human adenovirus 66 ORF3 (gene: E4),4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,262,Human adenovirus 7d2 ORF3 (gene: E4),4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,263,Human enterovirus 94 2A,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,264,Human mastadenovirus A E4 ORF3,4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
Virus-Host_PPI_P-HIPSTer_2020,265,Human mastadenovirus B control protein E4orf3 (gene: E4),4.08E-05,279.3566434,2823.716124,"['STAT1', 'ELAVL1']",0.000772966,0,0
InterPro_Domains_2019,2,"RNA recognition motif domain, eukaryote",0.000125641,151.2348485,1358.404163,"['PABPC1', 'RBMX']",0.000816665,0,0
Virus-Host_PPI_P-HIPSTer_2020,266,Sagiyama virus full_polyprotein 1..1253 (gene: C-E3-E2-6K-E1),4.45E-05,55.73831776,558.5302841,"['STAT1', 'PABPC1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,267,Monkeypox virus Zaire-96-I-16 B1R (gene: B1R),4.57E-05,55.21944444,551.8386494,"['STAT1', 'YLPM1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,268,Barmah Forest virus nsP3,4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,269,Cyclovirus PK5510 capsid protein (gene: cap),4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,270,Hepacivirus C NS2 protein,4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,271,Hepatitis C virus (isolate 6a33) putative NS5B protein,4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,272,Hepatitis C virus genotype 6 NS5B RNA-dependent RNA polymerase,4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,273,Hepatitis C virus genotype 6 NS2 protein,4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,274,Human adenovirus 28 hypothetical protein 3 (gene: E4),4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,275,Human enteric coronavirus 4408 nucleocapsid protein (gene: N),4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,276,Human orthopneumovirus L (gene: L),4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,277,Human papillomavirus type 128 E6 (gene: E6),4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,278,Human papillomavirus type 52 early protein (gene: E6),4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,279,Human papillomavirus type 54 replication protein (gene: E1),4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,280,Human papillomavirus type 67 E1,4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,281,Middle East respiratory syndrome-related coronavirus nsp16 protein (gene: orf1ab),4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,282,Rhinovirus A81 1B,4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,283,Yaba-like disease virus 1L protein (gene: 1L),4.66E-05,259.3896104,2587.348985,"['STAT1', 'ELAVL1']",0.0008269,0,0
Virus-Host_PPI_P-HIPSTer_2020,284,Alphapapillomavirus 3 regulatory protein E2 (gene: E2),4.69E-05,54.71009174,545.2835135,"['STAT1', 'PABPC1', 'ELAVL1']",0.000827674,0,0
Virus-Host_PPI_P-HIPSTer_2020,285,Human coronavirus 229E full_polyprotein 1..6758,4.69E-05,54.71009174,545.2835135,"['STAT1', 'YLPM1', 'ELAVL1']",0.000827674,0,0
InterPro_Domains_2019,3,K Homology domain,0.00024266,106.7005348,888.1593697,"['KHSRP', 'IGF2BP2']",0.000833404,0,0
InterPro_Domains_2019,4,"K Homology domain, type 1",0.000256432,103.6467532,857.0184713,"['KHSRP', 'IGF2BP2']",0.000833404,0,0
Virus-Host_PPI_P-HIPSTer_2020,286,Banna virus strain JKT-6423 vp12,4.82E-05,54.21,538.8609104,"['STAT1', 'YLPM1', 'ELAVL1']",0.000846956,0,0
Disease_Perturbations_from_GEO_up,1,nicotine dependence DOID-0050742 human GSE6264 sample 582,2.40E-06,33.59931507,434.7425714,"['SLTM', 'STAT1', 'KHSRP', 'PABPC1', 'RBMX']",0.000850459,0,0
Jensen_TISSUES,15,Bronchial epithelial cell,9.26E-05,10.46889027,97.22518317,"['SLTM', 'STAT1', 'KHSRP', 'FAM120A', 'AKR1A1', 'YLPM1', 'IGF2BP2', 'TNPO1', 'SRSF6', 'ELAVL1']",0.000858234,0,0
SubCell_BarCode,1,H322 Nuclear N3 30609389,2.64E-05,31.05594957,327.3439291,"['SLTM', 'ALYREF', 'ELAVL1', 'RBMX']",0.000872672,0,0
Virus-Host_PPI_P-HIPSTer_2020,287,Coxsackievirus B6 full_polyprotein 1..2184,5.21E-05,52.76283186,520.3508387,"['STAT1', 'YLPM1', 'ELAVL1']",0.000892651,0,0
Virus-Host_PPI_P-HIPSTer_2020,288,Adeno-associated virus - 6 nonstructural protein Rep78,5.27E-05,242.0848485,2384.526542,"['STAT1', 'ELAVL1']",0.000892651,0,0
Virus-Host_PPI_P-HIPSTer_2020,289,Cowpox virus CPXV088 protein (gene: CPXV088 CDS),5.27E-05,242.0848485,2384.526542,"['STAT1', 'ELAVL1']",0.000892651,0,0
Virus-Host_PPI_P-HIPSTer_2020,290,Human adenovirus 1 E4 ORF3,5.27E-05,242.0848485,2384.526542,"['STAT1', 'ELAVL1']",0.000892651,0,0
Virus-Host_PPI_P-HIPSTer_2020,291,Human adenovirus 2 E4 ORF3,5.27E-05,242.0848485,2384.526542,"['STAT1', 'ELAVL1']",0.000892651,0,0
Virus-Host_PPI_P-HIPSTer_2020,292,Human adenovirus 5 E4 ORF3,5.27E-05,242.0848485,2384.526542,"['STAT1', 'ELAVL1']",0.000892651,0,0
Virus-Host_PPI_P-HIPSTer_2020,293,Human adenovirus 6 nuclear binding protein (gene: E4),5.27E-05,242.0848485,2384.526542,"['STAT1', 'ELAVL1']",0.000892651,0,0
Virus-Host_PPI_P-HIPSTer_2020,294,Human betaherpesvirus 7 nuclear egress lamina protein (gene: U37),5.27E-05,242.0848485,2384.526542,"['STAT1', 'ELAVL1']",0.000892651,0,0
Virus-Host_PPI_P-HIPSTer_2020,295,Human mastadenovirus C control protein E4orf3 (gene: E4),5.27E-05,242.0848485,2384.526542,"['STAT1', 'ELAVL1']",0.000892651,0,0
Virus-Host_PPI_P-HIPSTer_2020,296,Human papillomavirus type 81 E1 protein (gene: E1),5.27E-05,242.0848485,2384.526542,"['STAT1', 'ELAVL1']",0.000892651,0,0
Virus-Host_PPI_P-HIPSTer_2020,297,Macacine alphaherpesvirus 1 envelope glycoprotein L (gene: UL1),5.27E-05,242.0848485,2384.526542,"['STAT1', 'ELAVL1']",0.000892651,0,0
Genes_Associated_with_NIH_Grants,4,R01CA081133,5.84E-06,908.3181818,10945.73847,"['STAT1', 'ALYREF']",0.000924387,0,0
Virus-Host_PPI_P-HIPSTer_2020,298,Human papillomavirus type 43 E2 protein (gene: E2),5.48E-05,51.84,508.6071599,"['STAT1', 'PABPC1', 'ELAVL1']",0.000924915,0,0
Rare_Diseases_GeneRIF_ARCHS4_Predictions,1,Lhermitte-Duclos disease,6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'YLPM1']",0.000940651,0,0
Rare_Diseases_GeneRIF_ARCHS4_Predictions,2,Noonan syndrome MAP2K1,6.46E-06,44.87755102,536.2469711,"['KHSRP', 'FAM120A', 'PABPC1', 'TNPO1']",0.000940651,0,0
Rare_Diseases_GeneRIF_ARCHS4_Predictions,3,Cowden's disease,6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'YLPM1']",0.000940651,0,0
Rare_Diseases_GeneRIF_ARCHS4_Predictions,4,Pierre Robin's sequence,6.46E-06,44.87755102,536.2469711,"['ALYREF', 'KHSRP', 'FAM120A', 'TNPO1']",0.000940651,0,0
Virus-Host_PPI_P-HIPSTer_2020,299,Monkeypox virus unknown protein,5.62E-05,51.39051724,502.9043712,"['STAT1', 'YLPM1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,300,Adeno-associated virus - 5 DNA binding trs helicase (gene: Rep22),5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,301,Cowpox virus CPXV065 (gene: CPXV065 CDS),5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,302,Cowpox virus CPXV197 protein (gene: CPXV197 CDS),5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,303,Great Island virus VP7,5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,304,Hepatitis C virus genotype 3 NS2 protein,5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,305,Human adenovirus 36 E4 ORF3,5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,306,Human adenovirus 58 ORF3 (gene: E4),5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,307,Human gammaherpesvirus 8 ORF67 (gene: ORF67),5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,308,Human papillomavirus 126 hypothetical protein (gene: HpV126gp3),5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,309,Human papillomavirus type 106 E1 protein,5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,310,Human papillomavirus type 26 early protein (gene: E1),5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,311,Human papillomavirus type 69 E1,5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,312,Human papillomavirus type 90 putative replication protein E1 (gene: E1),5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,313,Human papillomavirus type XS2 E1 (gene: E1),5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,314,Human rhinovirus A77 2C,5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,315,Middle East respiratory syndrome-related coronavirus nsp9 protein (gene: orf1ab),5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Virus-Host_PPI_P-HIPSTer_2020,316,Orf virus ORF043 hypothetical protein,5.93E-05,226.9431818,2208.734624,"['STAT1', 'ELAVL1']",0.000943507,0,0
Drug_Perturbations_from_GEO_2014,1,sirolimus homo sapiens gpl96 gds2494 chdir down,4.51E-06,21.42076909,263.6660422,"['STAT1', 'KHSRP', 'FAM120A', 'YLPM1', 'PABPC1', 'ELAVL1']",0.000950329,0,0
Drug_Perturbations_from_GEO_2014,2,zinc acetate homo sapiens gds1617 chdir down,7.73E-06,26.23924731,308.8592173,"['KHSRP', 'FAM120A', 'PABPC1', 'SRSF6', 'ELAVL1']",0.000950329,0,0
Microbe_Perturbations_from_GEO_up,1,Yersinia enterocolitica mouse Peyer's patch GDS2100 microbe:87,6.25E-06,27.44662921,328.8791164,"['FAM120A', 'AKR1A1', 'IGF2BP2', 'PABPC1', 'SRSF6']",0.000950412,0,0
NURSA_Human_Endogenous_Complexome,13,BL844 (PRKD2),2.20E-05,32.57827344,349.3313284,"['SLTM', 'KHSRP', 'ELAVL1', 'RBMX']",0.000965229,0,0
NURSA_Human_Endogenous_Complexome,14,BL1304 (SETX),2.27E-05,32.33456335,345.7922214,"['SLTM', 'KHSRP', 'YLPM1', 'RBMX']",0.000965229,0,0
NURSA_Human_Endogenous_Complexome,15,BL2286 (ZC3H13),2.27E-05,32.33456335,345.7922214,"['SLTM', 'PABPC1', 'ELAVL1', 'RBMX']",0.000965229,0,0
NURSA_Human_Endogenous_Complexome,16,BL3800 (PALB2),2.38E-05,20.61968537,219.5144862,"['SLTM', 'KHSRP', 'PABPC1', 'ELAVL1', 'RBMX']",0.000965229,0,0
NURSA_Human_Endogenous_Complexome,17,BL3752 (CBX8),2.40E-05,31.85777778,338.8893464,"['SLTM', 'YLPM1', 'PABPC1', 'RBMX']",0.000965229,0,0
NURSA_Human_Endogenous_Complexome,18,BL1258 (MDM4),2.50E-05,31.50919265,333.8602578,"['SLTM', 'PABPC1', 'ELAVL1', 'RBMX']",0.000965229,0,0
NURSA_Human_Endogenous_Complexome,19,BL2459 (DDX17),2.57E-05,31.28095238,330.5755967,"['SLTM', 'PABPC1', 'ELAVL1', 'RBMX']",0.000965229,0,0
NURSA_Human_Endogenous_Complexome,20,BL5777 (WTAP),2.64E-05,31.05594957,327.3439291,"['SLTM', 'PABPC1', 'ELAVL1', 'RBMX']",0.000965229,0,0
Virus-Host_PPI_P-HIPSTer_2020,317,Human papillomavirus type 30 early protein (gene: E2),6.36E-05,49.25454545,475.961942,"['STAT1', 'PABPC1', 'ELAVL1']",0.000988435,0,0
Virus-Host_PPI_P-HIPSTer_2020,318,Cyclovirus PK6197 replication-association protein (gene: rep),6.63E-05,213.5828877,2055.027183,"['STAT1', 'ELAVL1']",0.000988435,0,0
Virus-Host_PPI_P-HIPSTer_2020,319,"Ebola virus - Mayinga, Zaire, 1976 polymerase (gene: L)",6.63E-05,213.5828877,2055.027183,"['STAT1', 'ELAVL1']",0.000988435,0,0
